countryCode,SupplierID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount (in thousands USD),Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
391,CGYHU-6632,01-08-2013,8273477865,1-29-2012,2-28-2012,76.695,Yes,2-21-2012,Electronic,23,0
391,IYKOC-9174,11-27-2012,8273521258,8-17-2013,9-16-2013,86.4,Yes,09-06-2013,Paper,20,0
391,BTDMX-9212,4-22-2012,8276169695,06-12-2013,07-12-2013,79.785,Yes,6-28-2013,Paper,16,0
391,HROAQ-7841,9-15-2013,8277025855,12-02-2012,01-01-2013,127.11,Yes,01-08-2013,Electronic,37,7
391,XGXSB-2820,1-26-2012,8282397767,8-22-2013,9-21-2013,154.005,Yes,8-29-2013,Paper,7,0
391,MDWKR-7209,10-09-2013,8284200394,08-11-2013,09-10-2013,135.63,Yes,09-12-2013,Electronic,32,2
406,ETVHD-6833,4-30-2012,8292540406,08-12-2013,09-11-2013,113.82,Yes,09-02-2013,Paper,21,0
406,OISKG-7600,7-19-2013,8301490338,11-30-2012,12-30-2012,36.207,No,12-26-2012,Electronic,26,0
770,DTULQ-465,03-04-2013,8301712091,7-29-2013,8-28-2013,125.04,No,8-26-2013,Paper,28,0
406,YCTQO-9322,04-06-2012,8315488242,01-08-2013,02-07-2013,134.97,Yes,02-11-2013,Paper,34,4
391,QOKIO-2423,05-11-2013,8317322722,4-23-2013,5-23-2013,112.47,Yes,5-28-2013,Electronic,35,5
770,FIODB-6831,05-08-2013,8329193606,08-08-2013,09-07-2013,38.88,Yes,8-26-2013,Paper,18,0
406,VMYWJ-5164,11-27-2013,8336544932,08-10-2013,09-09-2013,40.941,Yes,09-01-2013,Electronic,22,0
391,DNURW-3598,8-29-2012,8342469192,11-16-2012,12-16-2012,41.463,Yes,11-23-2012,Paper,7,0
391,MDWKR-7209,10-09-2013,8343505163,12-16-2012,1-15-2013,91.8,Yes,1-15-2013,Electronic,30,0
770,QUNVJ-3993,12-31-2012,8346126336,10-31-2013,11-30-2013,92.145,Yes,11-05-2013,Paper,5,0
770,LEPPM-7228,4-30-2012,8346602289,08-07-2012,09-06-2012,90.87,Yes,09-10-2012,Paper,34,4
391,ERLSR-187,7-31-2013,8350497396,3-16-2013,4-15-2013,109.905,No,04-04-2013,Electronic,19,0
391,DPYTF-6708,08-02-2012,8365287641,08-01-2012,8-31-2012,86.535,Yes,09-08-2012,Electronic,38,8
406,TCXFQ-8389,8-24-2012,8365605517,06-06-2013,07-06-2013,97.74,Yes,6-14-2013,Paper,8,0
406,TCXFQ-8389,8-24-2012,8374209600,06-01-2012,07-01-2012,125.52,No,07-08-2012,Electronic,37,7
897,VHLWY-9250,06-03-2013,8375760063,5-24-2012,6-23-2012,33.147,Yes,6-17-2012,Electronic,24,0
406,PEPYR-783,11-27-2013,8382421250,9-30-2012,10-30-2012,131.04,No,11-18-2012,Electronic,49,19
391,NEVHP-379,04-06-2013,8385411987,2-17-2013,3-19-2013,118.875,Yes,03-11-2013,Electronic,22,0
897,OQZUE-1408,9-14-2012,8389404338,04-11-2013,05-11-2013,39.654,Yes,05-11-2013,Paper,30,0
897,VHLWY-9250,06-03-2013,8389561325,3-24-2012,4-23-2012,80.505,Yes,4-17-2012,Electronic,24,0
818,ABPKQ-8102,8-29-2013,8390889406,9-23-2012,10-23-2012,101.88,No,11-06-2012,Electronic,44,14
391,XGXSB-2820,1-26-2012,8391160950,8-25-2012,9-24-2012,111.795,Yes,09-01-2012,Paper,7,0
406,KSOIA-5573,9-30-2013,8391971919,1-20-2012,2-19-2012,106.365,Yes,2-23-2012,Electronic,34,4
406,OWJOT-3448,9-15-2012,8394111773,07-10-2013,08-09-2013,118.32,No,7-31-2013,Paper,21,0
406,EVASK-7938,12-15-2012,8400290327,7-13-2012,08-12-2012,132.465,Yes,8-28-2012,Electronic,46,16
406,YZKCL-1447,08-10-2012,8401420722,7-19-2013,8-18-2013,174.99,No,8-28-2013,Paper,40,10
897,YDPUJ-3271,04-02-2013,8412636825,02-04-2012,03-05-2012,38.961,Yes,2-28-2012,Electronic,24,0
770,NRGUP-706,04-09-2013,8419585008,02-07-2013,03-09-2013,23.841,Yes,3-16-2013,Electronic,37,7
406,LYRCE-9117,07-05-2013,8420453475,10-11-2012,11-10-2012,129.9,Yes,11-13-2012,Electronic,33,3
897,GBFQJ-6391,11-25-2013,8426420116,1-31-2013,03-02-2013,13.932,Yes,02-12-2013,Electronic,12,0
406,YZKCL-1447,08-10-2012,8427086309,10-30-2013,11-29-2013,130.905,Yes,12-05-2013,Paper,36,6
391,IYKOC-9174,11-27-2012,8428274961,04-07-2013,05-07-2013,115.515,Yes,4-29-2013,Paper,22,0
391,DPXLN-5920,11-11-2012,8429016172,10-25-2012,11-24-2012,36.495,Yes,11-21-2012,Electronic,27,0
818,HJDUR-7946,2-21-2012,8429899052,09-12-2012,10-12-2012,76.5,Yes,10-05-2012,Paper,23,0
770,XWAMA-2687,04-03-2013,8444345974,2-27-2012,3-28-2012,37.539,Yes,03-11-2012,Electronic,13,0
818,ABPKQ-8102,8-29-2013,8447619069,6-18-2013,7-18-2013,96.885,No,08-06-2013,Electronic,49,19
770,NRGUP-706,04-09-2013,8449889782,11-14-2012,12-14-2012,18.549,Yes,12-09-2012,Electronic,25,0
818,HJDUR-7946,2-21-2012,8450356933,03-09-2013,04-08-2013,75.315,Yes,04-08-2013,Paper,30,0
406,QZOKX-4632,3-19-2013,8455538094,09-02-2013,10-02-2013,42.516,No,9-28-2013,Paper,26,0
406,PEPYR-783,11-27-2013,8456442907,07-05-2013,08-04-2013,44.604,Yes,8-16-2013,Electronic,42,12
406,FGEJI-4640,04-04-2013,8459323143,1-14-2013,2-13-2013,36.117,Yes,2-17-2013,Electronic,34,4
770,DTULQ-465,03-04-2013,8461427203,01-11-2013,02-10-2013,78.21,No,2-20-2013,Electronic,40,10
818,HJQPP-2824,09-04-2013,8462828043,04-01-2013,05-01-2013,78.6,Yes,4-18-2013,Electronic,17,0
818,NKUXM-7695,11-21-2012,8464039347,6-30-2013,7-30-2013,94.575,Yes,07-03-2013,Paper,3,0
897,YDPUJ-3271,04-02-2013,8466153345,06-03-2012,07-03-2012,31.77,Yes,07-03-2012,Electronic,30,0
406,VMYWJ-5164,11-27-2013,8467769444,7-28-2012,8-27-2012,130.14,No,9-15-2012,Electronic,49,19
897,CESLR-7372,01-11-2013,8469604327,06-08-2013,07-08-2013,41.706,Yes,6-21-2013,Paper,13,0
897,VTITE-6177,10-26-2012,8471061541,11-24-2012,12-24-2012,17.154,No,12-09-2012,Paper,15,0
897,VLKMI-9286,2-13-2013,8471592554,12-30-2012,1-29-2013,77.94,Yes,01-04-2013,Electronic,5,0
391,WENVB-9014,08-03-2013,8473757943,06-05-2013,07-05-2013,23.517,Yes,7-13-2013,Electronic,38,8
406,QPZCF-6048,7-13-2012,8478661754,9-24-2013,10-24-2013,81.555,Yes,9-29-2013,Paper,5,0
897,DOLHO-7654,04-04-2012,8482497226,04-12-2013,05-12-2013,14.454,Yes,05-07-2013,Paper,25,0
406,ZAVRG-4092,5-19-2012,8483378618,01-04-2012,02-03-2012,112.815,Yes,1-13-2012,Electronic,9,0
770,DTULQ-465,03-04-2013,8488549657,4-28-2012,5-28-2012,39.258,No,06-12-2012,Electronic,45,15
818,NKUXM-7695,11-21-2012,8489952895,6-22-2013,7-22-2013,79.785,Yes,6-25-2013,Paper,3,0
897,XNJRO-688,6-24-2012,8493182948,1-18-2012,2-17-2012,16.227,Yes,3-22-2012,Electronic,64,34
406,TCXFQ-8389,8-24-2012,8502171585,11-30-2013,12-30-2013,110.4,No,01-07-2014,Paper,38,8
770,XLBER-2026,11-12-2012,8503873747,10-29-2012,11-28-2012,34.083,Yes,11-11-2012,Electronic,13,0
770,FDQRK-6077,09-11-2012,8513935248,08-04-2012,09-03-2012,27.126,Yes,8-30-2012,Electronic,26,0
406,QPZCF-6048,7-13-2012,8514889540,02-10-2013,03-12-2013,138.21,No,2-22-2013,Paper,12,0
406,AMJEO-8976,03-03-2012,8517034075,3-21-2013,4-20-2013,106.485,Yes,4-23-2013,Paper,33,3
818,UHVMG-5613,5-31-2012,8523083632,09-12-2012,10-12-2012,37.008,No,10-21-2012,Paper,39,9
770,XWAMA-2687,04-03-2013,8527409321,5-19-2012,6-18-2012,101.955,Yes,5-31-2012,Electronic,12,0
897,XNJRO-688,6-24-2012,8528877171,01-12-2012,02-11-2012,96.285,Yes,2-24-2012,Electronic,43,13
770,ZXNDN-4460,6-27-2013,8548423548,06-09-2012,07-09-2012,77.4,Yes,7-23-2012,Electronic,44,14
818,HJQPP-2824,09-04-2013,8551131134,11-19-2012,12-19-2012,130.305,Yes,12-08-2012,Electronic,19,0
770,MATVB-9149,4-30-2013,8553423017,11-26-2013,12-26-2013,77.13,Yes,12-18-2013,Paper,22,0
897,ERSWK-8942,01-11-2013,8564836034,10-27-2013,11-26-2013,8.577,Yes,11-01-2013,Paper,5,0
770,NDIOV-9323,07-09-2012,8568370672,1-18-2012,2-17-2012,84.825,No,03-12-2012,Electronic,54,24
391,LZRJV-709,6-20-2013,8575598589,7-13-2012,08-12-2012,24.282,No,8-24-2012,Electronic,42,12
897,VHLWY-9250,06-03-2013,8576086785,3-14-2012,4-13-2012,34.2,Yes,3-29-2012,Electronic,15,0
391,DPYTF-6708,08-02-2012,8582366327,09-03-2012,10-03-2012,24.678,Yes,10-06-2012,Paper,33,3
897,ERSWK-8942,01-11-2013,8585979059,10-19-2013,11-18-2013,6.651,Yes,10-29-2013,Paper,10,0
897,VLKMI-9286,2-13-2013,8595337669,8-19-2012,9-18-2012,39.825,Yes,8-22-2012,Electronic,3,0
897,CQAIF-3676,7-29-2013,8598688312,2-25-2012,3-26-2012,23.337,Yes,04-02-2012,Electronic,37,7
818,KITZM-6004,09-01-2013,8604269789,08-01-2013,8-31-2013,125.055,Yes,8-30-2013,Electronic,29,0
391,NDGAE-1080,9-28-2012,8610241369,3-14-2012,4-13-2012,143.73,Yes,3-31-2012,Electronic,17,0
406,DJOZO-5284,09-11-2012,8615012206,1-27-2012,2-26-2012,80.715,Yes,02-11-2012,Electronic,15,0
897,CQAIF-3676,7-29-2013,8623313902,02-07-2012,03-08-2012,40.068,Yes,3-17-2012,Electronic,39,9
897,CESLR-7372,01-11-2013,8631854639,4-15-2013,5-15-2013,20.205,Yes,05-12-2013,Paper,27,0
897,CESLR-7372,01-11-2013,8634528846,09-10-2012,10-10-2012,79.23,Yes,9-28-2012,Electronic,18,0
818,HJDUR-7946,2-21-2012,8636390495,3-29-2012,4-28-2012,83.07,Yes,4-22-2012,Paper,24,0
897,UKEUZ-6296,11-26-2012,8638141015,12-07-2012,01-06-2013,19.278,Yes,12-08-2012,Paper,1,0
391,DNURW-3598,8-29-2012,8645316058,1-26-2012,2-25-2012,42.318,Yes,02-09-2012,Electronic,14,0
770,UQXSS-5592,12-31-2012,8653422722,02-06-2013,03-08-2013,33.498,Yes,03-03-2013,Paper,25,0
391,BTDMX-9212,4-22-2012,8656503267,5-19-2013,6-18-2013,31.635,Yes,06-05-2013,Paper,17,0
818,ELFBK-6627,11-26-2012,8659733645,07-01-2013,7-31-2013,86.955,Yes,7-14-2013,Paper,13,0
897,UKEUZ-6296,11-26-2012,8663805390,03-05-2013,04-04-2013,13.32,Yes,03-07-2013,Paper,2,0
406,QZOKX-4632,3-19-2013,8664445194,2-21-2012,3-22-2012,114.285,No,04-03-2012,Electronic,42,12
391,NDGAE-1080,9-28-2012,8673161883,1-15-2013,2-14-2013,150,No,2-13-2013,Paper,29,0
897,EEBEO-8690,12-05-2012,8673355430,7-26-2013,8-25-2013,96.27,Yes,8-26-2013,Paper,31,1
391,IYKOC-9174,11-27-2012,8675080648,11-24-2013,12-24-2013,77.43,Yes,12-18-2013,Paper,24,0
391,TWKLF-7329,11-20-2013,8680785602,09-08-2013,10-08-2013,126.75,Yes,9-23-2013,Electronic,15,0
391,BTDMX-9212,4-22-2012,8682159382,10-19-2012,11-18-2012,40.5,Yes,10-31-2012,Paper,12,0
406,XCLEH-2621,9-24-2012,8691041426,4-16-2012,5-16-2012,111.09,Yes,5-30-2012,Electronic,44,14
391,TWQXF-5196,6-20-2012,8696910452,6-21-2012,7-21-2012,123.51,Yes,07-04-2012,Paper,13,0
406,PMEXQ-4651,07-04-2012,8701747812,01-09-2012,02-08-2012,150.48,Yes,02-11-2012,Electronic,33,3
406,ETVHD-6833,4-30-2012,8710240109,9-15-2012,10-15-2012,126.255,Yes,10-02-2012,Paper,17,0
818,ELFBK-6627,11-26-2012,8711368451,11-18-2012,12-18-2012,120.735,No,12-25-2012,Electronic,37,7
770,ZHAKS-7260,6-17-2012,8711889551,5-17-2013,6-16-2013,82.965,Yes,06-12-2013,Paper,26,0
818,UHVMG-5613,5-31-2012,8713304762,10-04-2012,11-03-2012,96.885,No,11-26-2012,Paper,53,23
406,VMYWJ-5164,11-27-2013,8718207110,10-25-2012,11-24-2012,97.8,Yes,11-11-2012,Electronic,17,0
818,NKUXM-7695,11-21-2012,8718899483,11-20-2012,12-20-2012,34.308,No,12-12-2012,Electronic,22,0
391,HCSFI-6160,01-10-2013,8731613869,1-18-2012,2-17-2012,116.16,Yes,02-11-2012,Electronic,24,0
406,YCTQO-9322,04-06-2012,8732544778,7-16-2013,8-15-2013,129.585,Yes,8-26-2013,Paper,41,11
406,QZOKX-4632,3-19-2013,8732948689,5-20-2012,6-19-2012,98.655,No,6-27-2012,Electronic,38,8
391,QOKIO-2423,05-11-2013,8733352510,6-17-2013,7-17-2013,96.315,Yes,07-03-2013,Paper,16,0
897,CESLR-7372,01-11-2013,8737102710,01-02-2013,02-01-2013,24.75,Yes,1-27-2013,Electronic,25,0
391,DPYTF-6708,08-02-2012,8738019838,1-21-2012,2-20-2012,138.285,Yes,2-19-2012,Electronic,29,0
391,XGXSB-2820,1-26-2012,8742038844,06-01-2012,07-01-2012,83.865,Yes,06-07-2012,Paper,6,0
897,XNJRO-688,6-24-2012,8748260362,12-31-2012,1-30-2013,40.329,Yes,2-16-2013,Paper,47,17
770,FIODB-6831,05-08-2013,8765324148,1-16-2012,2-15-2012,94.26,Yes,02-10-2012,Electronic,25,0
406,FGEJI-4640,04-04-2013,8772170547,5-22-2012,6-21-2012,89.61,Yes,6-18-2012,Electronic,27,0
818,LIFKX-1604,3-16-2013,8780390221,8-17-2012,9-16-2012,131.925,Yes,9-27-2012,Electronic,41,11
818,JJMFW-3568,01-09-2012,8786637334,10-15-2013,11-14-2013,91.065,No,11-08-2013,Paper,24,0
406,YZKCL-1447,08-10-2012,8788784524,04-12-2012,05-12-2012,109.935,Yes,5-18-2012,Electronic,36,6
770,QUNVJ-3993,12-31-2012,8788830948,09-03-2013,10-03-2013,127.365,Yes,9-19-2013,Paper,16,0
391,HCSFI-6160,01-10-2013,8793921455,8-17-2013,9-16-2013,124.365,Yes,8-28-2013,Paper,11,0
770,FXWYK-3831,03-08-2013,8808258573,11-04-2012,12-04-2012,99.045,Yes,12-05-2012,Electronic,31,1
770,NRGUP-706,04-09-2013,8810803868,7-23-2012,8-22-2012,26.658,Yes,8-31-2012,Electronic,39,9
391,DNURW-3598,8-29-2012,8813796487,4-26-2013,5-26-2013,85.59,Yes,05-11-2013,Paper,15,0
770,NDIOV-9323,07-09-2012,8815422273,7-17-2013,8-16-2013,26.478,Yes,08-10-2013,Paper,24,0
770,ZHAKS-7260,6-17-2012,8820244718,09-12-2013,10-12-2013,17.73,Yes,10-06-2013,Paper,24,0
770,QUNVJ-3993,12-31-2012,8828293576,08-02-2012,09-01-2012,101.85,Yes,8-18-2012,Electronic,16,0
897,BEASA-1168,11-06-2013,8835176763,12-30-2012,1-29-2013,89.79,Yes,1-25-2013,Electronic,26,0
406,CKNCN-7245,06-04-2012,8840023331,02-07-2012,03-08-2012,133.335,Yes,2-29-2012,Electronic,22,0
406,ETVHD-6833,4-30-2012,8844419860,05-10-2013,06-09-2013,82.035,Yes,06-01-2013,Paper,22,0
897,VAZGD-9460,08-10-2013,8852046029,4-16-2012,5-16-2012,97.17,Yes,5-13-2012,Electronic,27,0
897,SDWFS-9883,07-08-2013,8857063564,2-14-2013,3-16-2013,7.002,Yes,3-15-2013,Electronic,29,0
391,BLYDZ-8820,3-19-2013,8857627488,04-08-2012,05-08-2012,125.235,Yes,4-20-2012,Electronic,12,0
897,SDWFS-9883,07-08-2013,8861999797,7-28-2012,8-27-2012,40.716,No,09-12-2012,Electronic,46,16
897,VAZGD-9460,08-10-2013,8862522871,5-31-2012,6-30-2012,24.219,Yes,6-21-2012,Electronic,21,0
391,QOKIO-2423,05-11-2013,8864060847,8-13-2013,09-12-2013,91.59,Yes,8-30-2013,Paper,17,0
406,OWJOT-3448,9-15-2012,8867732384,10-26-2012,11-25-2012,144.765,No,11-26-2012,Paper,31,1
818,HYHDN-3271,4-28-2013,8871842752,03-05-2012,04-04-2012,85.605,Yes,3-14-2012,Electronic,9,0
406,CKNCN-7245,06-04-2012,8873482174,5-21-2012,6-20-2012,140.79,Yes,6-13-2012,Electronic,23,0
770,DTULQ-465,03-04-2013,8875016093,11-16-2012,12-16-2012,114.315,Yes,12-20-2012,Electronic,34,4
897,VHLWY-9250,06-03-2013,8891547374,2-18-2013,3-20-2013,87.795,Yes,3-18-2013,Electronic,28,0
770,MATVB-9149,4-30-2013,8892880220,6-22-2012,7-22-2012,43.515,Yes,7-18-2012,Electronic,26,0
391,NEVHP-379,04-06-2013,8893171607,5-29-2013,6-28-2013,102.735,Yes,06-06-2013,Paper,8,0
897,ERSWK-8942,01-11-2013,8893780522,10-19-2013,11-18-2013,18.198,Yes,10-27-2013,Paper,8,0
770,ODQFO-7856,08-05-2012,8898728642,04-07-2013,05-07-2013,126.225,No,05-07-2013,Paper,30,0
770,ZHAKS-7260,6-17-2012,8900955846,09-06-2012,10-06-2012,40.491,Yes,9-26-2012,Paper,20,0
818,HJDUR-7946,2-21-2012,8908681088,3-31-2013,4-30-2013,43.263,Yes,4-26-2013,Paper,26,0
391,MDWKR-7209,10-09-2013,8911239869,4-24-2013,5-24-2013,104.01,Yes,5-28-2013,Electronic,34,4
406,XCLEH-2621,9-24-2012,8912612788,7-28-2013,8-27-2013,138.255,No,09-12-2013,Paper,46,16
391,VJWXS-3569,04-09-2013,8921244806,1-26-2013,2-25-2013,87.63,Yes,2-19-2013,Electronic,24,0
391,QOKIO-2423,05-11-2013,8922128766,03-05-2013,04-04-2013,110.235,Yes,04-01-2013,Electronic,27,0
770,DTULQ-465,03-04-2013,8925107093,1-18-2013,2-17-2013,96.72,Yes,2-23-2013,Electronic,36,6
770,NDIOV-9323,07-09-2012,8926617581,11-25-2012,12-25-2012,78.015,No,1-19-2013,Paper,55,25
770,JCFGW-2447,7-31-2012,8927871147,3-19-2013,4-18-2013,99.9,Yes,04-11-2013,Paper,23,0
770,UQXSS-5592,12-31-2012,8935367531,04-09-2012,05-09-2012,94.74,No,5-26-2012,Electronic,47,17
391,QOKIO-2423,05-11-2013,8938303860,06-02-2012,07-02-2012,110.925,Yes,6-28-2012,Electronic,26,0
391,HROAQ-7841,9-15-2013,8942200360,7-21-2012,8-20-2012,96.495,Yes,08-07-2012,Electronic,17,0
770,ZHAKS-7260,6-17-2012,8945106630,7-14-2012,8-13-2012,101.235,Yes,7-29-2012,Paper,15,0
897,YDPUJ-3271,04-02-2013,8945288208,07-07-2012,08-06-2012,28.629,Yes,7-19-2012,Electronic,12,0
391,MDWKR-7209,10-09-2013,8951862320,10-26-2012,11-25-2012,112.38,Yes,11-25-2012,Electronic,30,0
406,EZTEJ-9725,3-17-2012,8953169037,03-02-2013,04-01-2013,116.28,No,3-28-2013,Paper,26,0
406,YZKCL-1447,08-10-2012,8965430428,6-16-2012,7-16-2012,92.4,Yes,7-22-2012,Electronic,36,6
818,UOPGH-5924,06-06-2013,8969881099,9-19-2012,10-19-2012,137.46,Yes,10-10-2012,Electronic,21,0
391,IYKOC-9174,11-27-2012,8973326558,7-31-2012,8-30-2012,79.62,Yes,09-10-2012,Electronic,41,11
770,NRGUP-706,04-09-2013,8978691514,10-03-2013,11-02-2013,39.924,Yes,10-28-2013,Paper,25,0
770,FDQRK-6077,09-11-2012,8983089002,4-17-2012,5-17-2012,41.553,Yes,5-14-2012,Electronic,27,0
770,ZHAKS-7260,6-17-2012,8984387573,6-27-2012,7-27-2012,84.6,Yes,7-21-2012,Paper,24,0
770,NDIOV-9323,07-09-2012,8996690602,9-18-2012,10-18-2012,91.98,No,10-25-2012,Paper,37,7
406,EZTEJ-9725,3-17-2012,9002067959,3-20-2012,4-19-2012,123.135,No,4-26-2012,Paper,37,7
770,DTULQ-465,03-04-2013,9010084962,11-13-2013,12-13-2013,87.33,Yes,12-12-2013,Paper,29,0
391,BTDMX-9212,4-22-2012,9010843465,1-16-2012,2-15-2012,44.325,Yes,02-08-2012,Electronic,23,0
770,DTULQ-465,03-04-2013,9012691851,7-20-2013,8-19-2013,34.695,Yes,8-15-2013,Paper,26,0
391,HJDLA-2125,5-22-2012,9012800121,7-22-2013,8-21-2013,30.078,No,8-29-2013,Paper,38,8
897,VHLWY-9250,06-03-2013,9013501965,7-23-2012,8-22-2012,88.23,Yes,8-13-2012,Electronic,21,0
391,TBPGK-5529,08-09-2013,9016415102,10-10-2013,11-09-2013,37.728,Yes,11-03-2013,Paper,24,0
391,DNURW-3598,8-29-2012,9018028413,06-05-2013,07-05-2013,85.995,Yes,6-20-2013,Paper,15,0
406,QZOKX-4632,3-19-2013,9027126281,5-29-2013,6-28-2013,41.625,No,07-01-2013,Paper,33,3
406,DJOZO-5284,09-11-2012,9027165894,7-30-2013,8-29-2013,102.225,Yes,08-06-2013,Paper,7,0
406,VMYWJ-5164,11-27-2013,9028881894,01-03-2013,02-02-2013,101.49,Yes,02-01-2013,Electronic,29,0
391,BLYDZ-8820,3-19-2013,9037173346,9-30-2013,10-30-2013,100.23,Yes,10-01-2013,Paper,1,0
818,NCUZC-8887,1-22-2013,9037530371,5-13-2013,06-12-2013,28.656,Yes,06-05-2013,Paper,23,0
391,XLGBV-9841,01-03-2013,9039192208,06-11-2012,07-11-2012,24.462,Yes,07-11-2012,Electronic,30,0
406,QPZCF-6048,7-13-2012,9042159040,8-30-2012,9-29-2012,113.385,Yes,09-06-2012,Paper,7,0
391,TBPGK-5529,08-09-2013,9046073948,04-07-2012,05-07-2012,126.465,Yes,5-16-2012,Electronic,39,9
391,CGYHU-6632,01-08-2013,9052269864,10-18-2012,11-17-2012,147.915,Yes,11-07-2012,Electronic,20,0
770,JCFGW-2447,7-31-2012,9054937996,4-13-2012,5-13-2012,92.235,Yes,05-09-2012,Electronic,26,0
391,PCYBM-8156,03-03-2012,9057872187,02-06-2013,03-08-2013,121.395,Yes,03-04-2013,Paper,26,0
770,TNJFG-625,8-15-2013,9061983708,06-02-2013,07-02-2013,101.79,Yes,6-28-2013,Electronic,26,0
897,OQZUE-1408,9-14-2012,9065240252,4-20-2012,5-20-2012,82.41,Yes,5-17-2012,Electronic,27,0
897,DOLHO-7654,04-04-2012,9069342850,8-28-2012,9-27-2012,104.325,Yes,9-23-2012,Paper,26,0
406,PMEXQ-4651,07-04-2012,9071684240,1-29-2013,2-28-2013,153.015,No,03-10-2013,Paper,40,10
391,CGYHU-6632,01-08-2013,9073174230,02-09-2013,03-11-2013,139.455,Yes,2-19-2013,Paper,10,0
770,FDQRK-6077,09-11-2012,9077886771,09-06-2012,10-06-2012,27.207,Yes,9-22-2012,Electronic,16,0
897,CQAIF-3676,7-29-2013,9080028986,03-02-2012,04-01-2012,41.373,Yes,04-09-2012,Electronic,38,8
897,VTITE-6177,10-26-2012,9081761795,7-19-2013,8-18-2013,97.515,Yes,08-03-2013,Paper,15,0
406,ETVHD-6833,4-30-2012,9083415907,9-25-2013,10-25-2013,84.57,Yes,10-20-2013,Paper,25,0
406,LYRCE-9117,07-05-2013,9086013289,1-15-2013,2-14-2013,90.165,Yes,2-27-2013,Electronic,43,13
391,QOKIO-2423,05-11-2013,9089611861,06-12-2013,07-12-2013,137.58,Yes,07-02-2013,Paper,20,0
391,NEVHP-379,04-06-2013,9091156308,12-03-2012,01-02-2013,78.705,Yes,12-19-2012,Electronic,16,0
897,SDWFS-9883,07-08-2013,9092385657,10-09-2012,11-08-2012,16.893,Yes,11-09-2012,Electronic,31,1
391,DPYTF-6708,08-02-2012,9094577339,07-11-2012,08-10-2012,110.4,Yes,8-24-2012,Electronic,44,14
406,AMJEO-8976,03-03-2012,9095475636,6-15-2013,7-15-2013,140.34,Yes,07-08-2013,Paper,23,0
391,HCSFI-6160,01-10-2013,9097859680,1-24-2013,2-23-2013,40.176,Yes,02-11-2013,Paper,18,0
770,MATVB-9149,4-30-2013,9099988631,11-28-2012,12-28-2012,21.888,Yes,12-25-2012,Electronic,27,0
391,TWKLF-7329,11-20-2013,9108100004,05-02-2012,06-01-2012,109.95,Yes,5-19-2012,Electronic,17,0
770,ODQFO-7856,08-05-2012,9111152325,9-25-2012,10-25-2012,39.816,Yes,10-19-2012,Paper,24,0
406,EZTEJ-9725,3-17-2012,9119375618,6-23-2012,7-23-2012,141.765,No,08-06-2012,Paper,44,14
391,PCYBM-8156,03-03-2012,9121577109,9-28-2013,10-28-2013,114.375,Yes,10-24-2013,Paper,26,0
818,ELFBK-6627,11-26-2012,9124590847,5-31-2013,6-30-2013,99.765,Yes,6-16-2013,Paper,16,0
391,XLGBV-9841,01-03-2013,9146955701,5-17-2012,6-16-2012,34.956,Yes,6-14-2012,Electronic,28,0
406,XCLEH-2621,9-24-2012,9153643313,7-16-2013,8-15-2013,117.12,No,09-02-2013,Paper,48,18
406,FGEJI-4640,04-04-2013,9163369485,06-04-2012,07-04-2012,39.375,Yes,6-25-2012,Electronic,21,0
391,HJDLA-2125,5-22-2012,9166038567,08-03-2013,09-02-2013,104.595,Yes,09-03-2013,Paper,31,1
770,XWAMA-2687,04-03-2013,9169344009,2-15-2013,3-17-2013,78.435,Yes,03-04-2013,Electronic,17,0
391,DPYTF-6708,08-02-2012,9171871089,3-19-2013,4-18-2013,131.985,Yes,4-28-2013,Paper,40,10
770,KQLDO-7050,9-29-2012,9176928230,5-22-2013,6-21-2013,116.79,Yes,06-07-2013,Paper,16,0
897,OQZUE-1408,9-14-2012,9180666571,2-13-2012,3-14-2012,102.42,Yes,3-19-2012,Electronic,35,5
391,CGYHU-6632,01-08-2013,9183796841,3-13-2012,04-12-2012,122.775,Yes,3-26-2012,Electronic,13,0
406,LYRCE-9117,07-05-2013,9184635147,10-13-2013,11-12-2013,102.375,Yes,11-16-2013,Paper,34,4
897,SDWFS-9883,07-08-2013,9186926391,2-26-2013,3-28-2013,23.733,Yes,3-31-2013,Electronic,33,3
818,VZQCZ-5875,7-15-2013,9188803407,7-22-2013,8-21-2013,101.355,Yes,08-07-2013,Paper,16,0
897,EEBEO-8690,12-05-2012,9188940038,10-30-2013,11-29-2013,85.74,Yes,12-05-2013,Paper,36,6
391,DPXLN-5920,11-11-2012,9189385147,10-17-2013,11-16-2013,98.055,Yes,11-01-2013,Paper,15,0
406,FGEJI-4640,04-04-2013,9191319518,12-25-2012,1-24-2013,87.885,Yes,1-23-2013,Electronic,29,0
897,OQZUE-1408,9-14-2012,9192101672,07-06-2013,08-05-2013,11.781,Yes,08-02-2013,Paper,27,0
818,HJDUR-7946,2-21-2012,9193816393,8-22-2013,9-21-2013,88.275,Yes,9-19-2013,Paper,28,0
406,LYRCE-9117,07-05-2013,9199250033,8-21-2012,9-20-2012,38.358,No,10-14-2012,Electronic,54,24
818,UWVLM-8364,11-10-2012,9200291611,05-11-2012,06-10-2012,82.38,No,07-04-2012,Electronic,54,24
